count,shelf_x,shelf_y,x,y,z,judge
6593,1.14,-0.17,0.9725,-0.37,0.34,success
6594,1.14,-0.17,0.9725,0.03,0.34,success
6595,1.14,-0.17,1.1225,-0.37,0.34,error
6596,1.14,-0.17,1.1225,0.03,0.34,error
6597,1.14,-0.17,0.9725,-0.37,0.885,success
6598,1.14,-0.17,0.9725,0.03,0.885,success
6599,1.14,-0.17,1.1225,-0.37,0.885,success
6600,1.14,-0.17,1.1225,0.03,0.885,success
6601,1.14,-0.16,0.9725,-0.36,0.34,success
6602,1.14,-0.16,0.9725,0.04,0.34,success
6603,1.14,-0.16,1.1225,-0.36,0.34,error
6604,1.14,-0.16,1.1225,0.04,0.34,error
6605,1.14,-0.16,0.9725,-0.36,0.885,success
6606,1.14,-0.16,0.9725,0.04,0.885,success
6607,1.14,-0.16,1.1225,-0.36,0.885,success
6608,1.14,-0.16,1.1225,0.04,0.885,success
6609,1.14,-0.15,0.9725,-0.35,0.34,success
6610,1.14,-0.15,0.9725,0.05,0.34,success
6611,1.14,-0.15,1.1225,-0.35,0.34,error
6612,1.14,-0.15,1.1225,0.05,0.34,error
6613,1.14,-0.15,0.9725,-0.35,0.885,error
6614,1.14,-0.15,0.9725,0.05,0.885,success
6615,1.14,-0.15,1.1225,-0.35,0.885,success
6616,1.14,-0.15,1.1225,0.05,0.885,success
6617,1.14,-0.14,0.9725,-0.34,0.34,success
6618,1.14,-0.14,0.9725,0.06,0.34,success
6619,1.14,-0.14,1.1225,-0.34,0.34,error
6620,1.14,-0.14,1.1225,0.06,0.34,error
6621,1.14,-0.14,0.9725,-0.34,0.885,error
6622,1.14,-0.14,0.9725,0.06,0.885,success
6623,1.14,-0.14,1.1225,-0.34,0.885,success
6624,1.14,-0.14,1.1225,0.06,0.885,success
6625,1.14,-0.13,0.9725,-0.33,0.34,success
6626,1.14,-0.13,0.9725,0.07,0.34,success
6627,1.14,-0.13,1.1225,-0.33,0.34,error
6628,1.14,-0.13,1.1225,0.07,0.34,error
6629,1.14,-0.13,0.9725,-0.33,0.885,error
6630,1.14,-0.13,0.9725,0.07,0.885,success
6631,1.14,-0.13,1.1225,-0.33,0.885,success
6632,1.14,-0.13,1.1225,0.07,0.885,success
6633,1.14,-0.12,0.9725,-0.32,0.34,success
6634,1.14,-0.12,0.9725,0.08,0.34,success
6635,1.14,-0.12,1.1225,-0.32,0.34,error
6636,1.14,-0.12,1.1225,0.08,0.34,error
6637,1.14,-0.12,0.9725,-0.32,0.885,error
6638,1.14,-0.12,0.9725,0.08,0.885,success
6639,1.14,-0.12,1.1225,-0.32,0.885,success
6640,1.14,-0.12,1.1225,0.08,0.885,success
6641,1.14,-0.11,0.9725,-0.31,0.34,success
6642,1.14,-0.11,0.9725,0.09,0.34,success
6643,1.14,-0.11,1.1225,-0.31,0.34,error
6644,1.14,-0.11,1.1225,0.09,0.34,error
6645,1.14,-0.11,0.9725,-0.31,0.885,error
6646,1.14,-0.11,0.9725,0.09,0.885,success
6647,1.14,-0.11,1.1225,-0.31,0.885,success
6648,1.14,-0.11,1.1225,0.09,0.885,success
6649,1.14,-0.1,0.9725,-0.3,0.34,success
6650,1.14,-0.1,0.9725,0.1,0.34,success
6651,1.14,-0.1,1.1225,-0.3,0.34,error
6652,1.14,-0.1,1.1225,0.1,0.34,error
6653,1.14,-0.1,0.9725,-0.3,0.885,error
6654,1.14,-0.1,0.9725,0.1,0.885,success
6655,1.14,-0.1,1.1225,-0.3,0.885,success
6656,1.14,-0.1,1.1225,0.1,0.885,success
6657,1.14,-0.09,0.9725,-0.29,0.34,success
6658,1.14,-0.09,0.9725,0.11,0.34,success
6659,1.14,-0.09,1.1225,-0.29,0.34,error
6660,1.14,-0.09,1.1225,0.11,0.34,error
6661,1.14,-0.09,0.9725,-0.29,0.885,error
6662,1.14,-0.09,0.9725,0.11,0.885,success
6663,1.14,-0.09,1.1225,-0.29,0.885,success
6664,1.14,-0.09,1.1225,0.11,0.885,success
6665,1.14,-0.08,0.9725,-0.28,0.34,success
6666,1.14,-0.08,0.9725,0.12,0.34,success
6667,1.14,-0.08,1.1225,-0.28,0.34,error
6668,1.14,-0.08,1.1225,0.12,0.34,error
6669,1.14,-0.08,0.9725,-0.28,0.885,error
6670,1.14,-0.08,0.9725,0.12,0.885,success
6671,1.14,-0.08,1.1225,-0.28,0.885,success
6672,1.14,-0.08,1.1225,0.12,0.885,success
6673,1.14,-0.07,0.9725,-0.27,0.34,success
6674,1.14,-0.07,0.9725,0.13,0.34,success
6675,1.14,-0.07,1.1225,-0.27,0.34,error
6676,1.14,-0.07,1.1225,0.13,0.34,error
6677,1.14,-0.07,0.9725,-0.27,0.885,error
6678,1.14,-0.07,0.9725,0.13,0.885,success
6679,1.14,-0.07,1.1225,-0.27,0.885,success
6680,1.14,-0.07,1.1225,0.13,0.885,success
6681,1.14,-0.06,0.9725,-0.26,0.34,success
6682,1.14,-0.06,0.9725,0.14,0.34,success
6683,1.14,-0.06,1.1225,-0.26,0.34,error
6684,1.14,-0.06,1.1225,0.14,0.34,error
6685,1.14,-0.06,0.9725,-0.26,0.885,error
6686,1.14,-0.06,0.9725,0.14,0.885,success
6687,1.14,-0.06,1.1225,-0.26,0.885,success
6688,1.14,-0.06,1.1225,0.14,0.885,success
6689,1.14,-0.05,0.9725,-0.25,0.34,success
6690,1.14,-0.05,0.9725,0.15,0.34,success
6691,1.14,-0.05,1.1225,-0.25,0.34,error
6692,1.14,-0.05,1.1225,0.15,0.34,error
6693,1.14,-0.05,0.9725,-0.25,0.885,error
6694,1.14,-0.05,0.9725,0.15,0.885,success
6695,1.14,-0.05,1.1225,-0.25,0.885,error
6696,1.14,-0.05,1.1225,0.15,0.885,success
6697,1.14,-0.04,0.9725,-0.24,0.34,success
6698,1.14,-0.04,0.9725,0.16,0.34,success
6699,1.14,-0.04,1.1225,-0.24,0.34,error
6700,1.14,-0.04,1.1225,0.16,0.34,error
6701,1.14,-0.04,0.9725,-0.24,0.885,error
6702,1.14,-0.04,0.9725,0.16,0.885,success
6703,1.14,-0.04,1.1225,-0.24,0.885,error
6704,1.14,-0.04,1.1225,0.16,0.885,success
6705,1.14,-0.03,0.9725,-0.23,0.34,success
6706,1.14,-0.03,0.9725,0.17,0.34,success
6707,1.14,-0.03,1.1225,-0.23,0.34,error
6708,1.14,-0.03,1.1225,0.17,0.34,error
6709,1.14,-0.03,0.9725,-0.23,0.885,error
6710,1.14,-0.03,0.9725,0.17,0.885,success
6711,1.14,-0.03,1.1225,-0.23,0.885,error
6712,1.14,-0.03,1.1225,0.17,0.885,success
6713,1.14,-0.02,0.9725,-0.22,0.34,success
6714,1.14,-0.02,0.9725,0.18,0.34,success
6715,1.14,-0.02,1.1225,-0.22,0.34,error
6716,1.14,-0.02,1.1225,0.18,0.34,error
6717,1.14,-0.02,0.9725,-0.22,0.885,success
6718,1.14,-0.02,0.9725,0.18,0.885,success
6719,1.14,-0.02,1.1225,-0.22,0.885,success
6720,1.14,-0.02,1.1225,0.18,0.885,success
6721,1.14,-0.01,0.9725,-0.21,0.34,success
6722,1.14,-0.01,0.9725,0.19,0.34,success
6723,1.14,-0.01,1.1225,-0.21,0.34,error
6724,1.14,-0.01,1.1225,0.19,0.34,error
6725,1.14,-0.01,0.9725,-0.21,0.885,error
6726,1.14,-0.01,0.9725,0.19,0.885,success
6727,1.14,-0.01,1.1225,-0.21,0.885,error
6728,1.14,-0.01,1.1225,0.19,0.885,success
6729,1.14,0,0.9725,-0.2,0.34,success
6730,1.14,0,0.9725,0.2,0.34,success
6731,1.14,0,1.1225,-0.2,0.34,error
6732,1.14,0,1.1225,0.2,0.34,error
6733,1.14,0,0.9725,-0.2,0.885,error
6734,1.14,0,0.9725,0.2,0.885,success
6735,1.14,0,1.1225,-0.2,0.885,error
6736,1.14,0,1.1225,0.2,0.885,success
6737,1.14,0.01,0.9725,-0.19,0.34,success
6738,1.14,0.01,0.9725,0.21,0.34,success
6739,1.14,0.01,1.1225,-0.19,0.34,error
6740,1.14,0.01,1.1225,0.21,0.34,error
6741,1.14,0.01,0.9725,-0.19,0.885,error
6742,1.14,0.01,0.9725,0.21,0.885,success
6743,1.14,0.01,1.1225,-0.19,0.885,error
6744,1.14,0.01,1.1225,0.21,0.885,success
6745,1.14,0.02,0.9725,-0.18,0.34,success
6746,1.14,0.02,0.9725,0.22,0.34,success
6747,1.14,0.02,1.1225,-0.18,0.34,error
6748,1.14,0.02,1.1225,0.22,0.34,error
6749,1.14,0.02,0.9725,-0.18,0.885,error
6750,1.14,0.02,0.9725,0.22,0.885,success
6751,1.14,0.02,1.1225,-0.18,0.885,error
6752,1.14,0.02,1.1225,0.22,0.885,success
6753,1.14,0.03,0.9725,-0.17,0.34,success
6754,1.14,0.03,0.9725,0.23,0.34,success
6755,1.14,0.03,1.1225,-0.17,0.34,error
6756,1.14,0.03,1.1225,0.23,0.34,error
6757,1.14,0.03,0.9725,-0.17,0.885,error
6758,1.14,0.03,0.9725,0.23,0.885,success
6759,1.14,0.03,1.1225,-0.17,0.885,error
6760,1.14,0.03,1.1225,0.23,0.885,success
6761,1.14,0.04,0.9725,-0.16,0.34,success
6762,1.14,0.04,0.9725,0.24,0.34,success
6763,1.14,0.04,1.1225,-0.16,0.34,error
6764,1.14,0.04,1.1225,0.24,0.34,error
6765,1.14,0.04,0.9725,-0.16,0.885,error
6766,1.14,0.04,0.9725,0.24,0.885,success
6767,1.14,0.04,1.1225,-0.16,0.885,error
6768,1.14,0.04,1.1225,0.24,0.885,success
6769,1.14,0.05,0.9725,-0.15,0.34,success
6770,1.14,0.05,0.9725,0.25,0.34,success
6771,1.14,0.05,1.1225,-0.15,0.34,error
6772,1.14,0.05,1.1225,0.25,0.34,error
6773,1.14,0.05,0.9725,-0.15,0.885,error
6774,1.14,0.05,0.9725,0.25,0.885,success
6775,1.14,0.05,1.1225,-0.15,0.885,error
6776,1.14,0.05,1.1225,0.25,0.885,success
6777,1.14,0.06,0.9725,-0.14,0.34,success
6778,1.14,0.06,0.9725,0.26,0.34,success
6779,1.14,0.06,1.1225,-0.14,0.34,error
6780,1.14,0.06,1.1225,0.26,0.34,error
6781,1.14,0.06,0.9725,-0.14,0.885,error
6782,1.14,0.06,0.9725,0.26,0.885,success
6783,1.14,0.06,1.1225,-0.14,0.885,error
6784,1.14,0.06,1.1225,0.26,0.885,error
6785,1.14,0.07,0.9725,-0.13,0.34,success
6786,1.14,0.07,0.9725,0.27,0.34,success
6787,1.14,0.07,1.1225,-0.13,0.34,error
6788,1.14,0.07,1.1225,0.27,0.34,error
6789,1.14,0.07,0.9725,-0.13,0.885,error
6790,1.14,0.07,0.9725,0.27,0.885,success
6791,1.14,0.07,1.1225,-0.13,0.885,error
6792,1.14,0.07,1.1225,0.27,0.885,error
6793,1.14,0.08,0.9725,-0.12,0.34,success
6794,1.14,0.08,0.9725,0.28,0.34,success
6795,1.14,0.08,1.1225,-0.12,0.34,error
6796,1.14,0.08,1.1225,0.28,0.34,error
6797,1.14,0.08,0.9725,-0.12,0.885,error
6798,1.14,0.08,0.9725,0.28,0.885,success
6799,1.14,0.08,1.1225,-0.12,0.885,error
6800,1.14,0.08,1.1225,0.28,0.885,error
6801,1.14,0.09,0.9725,-0.11,0.34,success
6802,1.14,0.09,0.9725,0.29,0.34,success
6803,1.14,0.09,1.1225,-0.11,0.34,error
6804,1.14,0.09,1.1225,0.29,0.34,error
6805,1.14,0.09,0.9725,-0.11,0.885,error
6806,1.14,0.09,0.9725,0.29,0.885,success
6807,1.14,0.09,1.1225,-0.11,0.885,error
6808,1.14,0.09,1.1225,0.29,0.885,error
6809,1.14,0.1,0.9725,-0.1,0.34,success
6810,1.14,0.1,0.9725,0.3,0.34,success
6811,1.14,0.1,1.1225,-0.1,0.34,error
6812,1.14,0.1,1.1225,0.3,0.34,error
6813,1.14,0.1,0.9725,-0.1,0.885,error
6814,1.14,0.1,0.9725,0.3,0.885,success
6815,1.14,0.1,1.1225,-0.1,0.885,error
6816,1.14,0.1,1.1225,0.3,0.885,error
6817,1.14,0.11,0.9725,-0.09,0.34,success
6818,1.14,0.11,0.9725,0.31,0.34,success
6819,1.14,0.11,1.1225,-0.09,0.34,error
6820,1.14,0.11,1.1225,0.31,0.34,error
6821,1.14,0.11,0.9725,-0.09,0.885,error
6822,1.14,0.11,0.9725,0.31,0.885,success
6823,1.14,0.11,1.1225,-0.09,0.885,error
6824,1.14,0.11,1.1225,0.31,0.885,error
6825,1.14,0.12,0.9725,-0.08,0.34,success
6826,1.14,0.12,0.9725,0.32,0.34,success
6827,1.14,0.12,1.1225,-0.08,0.34,error
6828,1.14,0.12,1.1225,0.32,0.34,error
6829,1.14,0.12,0.9725,-0.08,0.885,error
6830,1.14,0.12,0.9725,0.32,0.885,success
6831,1.14,0.12,1.1225,-0.08,0.885,error
6832,1.14,0.12,1.1225,0.32,0.885,error
6833,1.14,0.13,0.9725,-0.07,0.34,success
6834,1.14,0.13,0.9725,0.33,0.34,success
6835,1.14,0.13,1.1225,-0.07,0.34,error
6836,1.14,0.13,1.1225,0.33,0.34,success
6837,1.14,0.13,0.9725,-0.07,0.885,error
6838,1.14,0.13,0.9725,0.33,0.885,error
6839,1.14,0.13,1.1225,-0.07,0.885,error
6840,1.14,0.13,1.1225,0.33,0.885,error
6841,1.14,0.14,0.9725,-0.06,0.34,error
6842,1.14,0.14,0.9725,0.34,0.34,error
6843,1.14,0.14,1.1225,-0.06,0.34,error
6844,1.14,0.14,1.1225,0.34,0.34,error
6845,1.14,0.14,0.9725,-0.06,0.885,error
6846,1.14,0.14,0.9725,0.34,0.885,success
6847,1.14,0.14,1.1225,-0.06,0.885,error
6848,1.14,0.14,1.1225,0.34,0.885,error
6849,1.14,0.15,0.9725,-0.05,0.34,success
6850,1.14,0.15,0.9725,0.35,0.34,success
6851,1.14,0.15,1.1225,-0.05,0.34,error
6852,1.14,0.15,1.1225,0.35,0.34,error
6853,1.14,0.15,0.9725,-0.05,0.885,error
6854,1.14,0.15,0.9725,0.35,0.885,success
6855,1.14,0.15,1.1225,-0.05,0.885,error
6856,1.14,0.15,1.1225,0.35,0.885,error
6857,1.14,0.16,0.9725,-0.04,0.34,success
6858,1.14,0.16,0.9725,0.36,0.34,success
6859,1.14,0.16,1.1225,-0.04,0.34,error
6860,1.14,0.16,1.1225,0.36,0.34,error
6861,1.14,0.16,0.9725,-0.04,0.885,error
6862,1.14,0.16,0.9725,0.36,0.885,success
6863,1.14,0.16,1.1225,-0.04,0.885,success
6864,1.14,0.16,1.1225,0.36,0.885,error
6865,1.14,0.17,0.9725,-0.03,0.34,success
6866,1.14,0.17,0.9725,0.37,0.34,success
6867,1.14,0.17,1.1225,-0.03,0.34,success
6868,1.14,0.17,1.1225,0.37,0.34,error
6869,1.14,0.17,0.9725,-0.03,0.885,error
6870,1.14,0.17,0.9725,0.37,0.885,success
6871,1.14,0.17,1.1225,-0.03,0.885,success
6872,1.14,0.17,1.1225,0.37,0.885,error
6873,1.14,0.18,0.9725,-0.02,0.34,success
6874,1.14,0.18,0.9725,0.38,0.34,success
6875,1.14,0.18,1.1225,-0.02,0.34,success
6876,1.14,0.18,1.1225,0.38,0.34,error
6877,1.14,0.18,0.9725,-0.02,0.885,error
6878,1.14,0.18,0.9725,0.38,0.885,success
6879,1.14,0.18,1.1225,-0.02,0.885,success
6880,1.14,0.18,1.1225,0.38,0.885,error
6881,1.14,0.19,0.9725,-0.01,0.34,success
6882,1.14,0.19,0.9725,0.39,0.34,success
6883,1.14,0.19,1.1225,-0.01,0.34,success
6884,1.14,0.19,1.1225,0.39,0.34,success
6885,1.14,0.19,0.9725,-0.01,0.885,error
6886,1.14,0.19,0.9725,0.39,0.885,success
6887,1.14,0.19,1.1225,-0.01,0.885,success
6888,1.14,0.19,1.1225,0.39,0.885,error
6889,1.14,0.2,0.9725,0,0.34,success
6890,1.14,0.2,0.9725,0.4,0.34,success
6891,1.14,0.2,1.1225,0,0.34,error
6892,1.14,0.2,1.1225,0.4,0.34,success
6893,1.14,0.2,0.9725,0,0.885,success
6894,1.14,0.2,0.9725,0.4,0.885,success
6895,1.14,0.2,1.1225,0,0.885,success
6896,1.14,0.2,1.1225,0.4,0.885,error
6897,1.14,0.21,0.9725,0.01,0.34,success
6898,1.14,0.21,0.9725,0.41,0.34,success
6899,1.14,0.21,1.1225,0.01,0.34,success
6900,1.14,0.21,1.1225,0.41,0.34,success
6901,1.14,0.21,0.9725,0.01,0.885,success
6902,1.14,0.21,0.9725,0.41,0.885,success
6903,1.14,0.21,1.1225,0.01,0.885,success
6904,1.14,0.21,1.1225,0.41,0.885,error
6905,1.14,0.22,0.9725,0.02,0.34,success
6906,1.14,0.22,0.9725,0.42,0.34,success
6907,1.14,0.22,1.1225,0.02,0.34,success
6908,1.14,0.22,1.1225,0.42,0.34,success
6909,1.14,0.22,0.9725,0.02,0.885,success
6910,1.14,0.22,0.9725,0.42,0.885,success
6911,1.14,0.22,1.1225,0.02,0.885,success
6912,1.14,0.22,1.1225,0.42,0.885,error
6913,1.14,0.23,0.9725,0.03,0.34,success
6914,1.14,0.23,0.9725,0.43,0.34,success
6915,1.14,0.23,1.1225,0.03,0.34,success
6916,1.14,0.23,1.1225,0.43,0.34,success
6917,1.14,0.23,0.9725,0.03,0.885,success
6918,1.14,0.23,0.9725,0.43,0.885,success
6919,1.14,0.23,1.1225,0.03,0.885,success
6920,1.14,0.23,1.1225,0.43,0.885,error
6921,1.14,0.24,0.9725,0.04,0.34,success
6922,1.14,0.24,0.9725,0.44,0.34,success
6923,1.14,0.24,1.1225,0.04,0.34,success
6924,1.14,0.24,1.1225,0.44,0.34,success
6925,1.14,0.24,0.9725,0.04,0.885,success
6926,1.14,0.24,0.9725,0.44,0.885,error
6927,1.14,0.24,1.1225,0.04,0.885,success
6928,1.14,0.24,1.1225,0.44,0.885,error
6929,1.14,0.25,0.9725,0.05,0.34,success
6930,1.14,0.25,0.9725,0.45,0.34,success
6931,1.14,0.25,1.1225,0.05,0.34,success
6932,1.14,0.25,1.1225,0.45,0.34,success
6933,1.14,0.25,0.9725,0.05,0.885,success
6934,1.14,0.25,0.9725,0.45,0.885,error
6935,1.14,0.25,1.1225,0.05,0.885,success
6936,1.14,0.25,1.1225,0.45,0.885,error
6937,1.13,-0.25,0.9625,-0.45,0.34,error
6938,1.13,-0.25,0.9625,-0.05,0.34,success
6939,1.13,-0.25,1.1125,-0.45,0.34,error
6940,1.13,-0.25,1.1125,-0.05,0.34,error
6941,1.13,-0.25,0.9625,-0.45,0.885,success
6942,1.13,-0.25,0.9625,-0.05,0.885,error
6943,1.13,-0.25,1.1125,-0.45,0.885,success
6944,1.13,-0.25,1.1125,-0.05,0.885,error
6945,1.13,-0.24,0.9625,-0.44,0.34,error
6946,1.13,-0.24,0.9625,-0.04,0.34,success
6947,1.13,-0.24,1.1125,-0.44,0.34,error
6948,1.13,-0.24,1.1125,-0.04,0.34,error
6949,1.13,-0.24,0.9625,-0.44,0.885,success
6950,1.13,-0.24,0.9625,-0.04,0.885,error
6951,1.13,-0.24,1.1125,-0.44,0.885,success
6952,1.13,-0.24,1.1125,-0.04,0.885,error
6953,1.13,-0.23,0.9625,-0.43,0.34,error
6954,1.13,-0.23,0.9625,-0.03,0.34,success
6955,1.13,-0.23,1.1125,-0.43,0.34,error
6956,1.13,-0.23,1.1125,-0.03,0.34,error
6957,1.13,-0.23,0.9625,-0.43,0.885,success
6958,1.13,-0.23,0.9625,-0.03,0.885,error
6959,1.13,-0.23,1.1125,-0.43,0.885,success
6960,1.13,-0.23,1.1125,-0.03,0.885,success
6961,1.13,-0.22,0.9625,-0.42,0.34,error
6962,1.13,-0.22,0.9625,-0.02,0.34,success
6963,1.13,-0.22,1.1125,-0.42,0.34,error
6964,1.13,-0.22,1.1125,-0.02,0.34,error
6965,1.13,-0.22,0.9625,-0.42,0.885,success
6966,1.13,-0.22,0.9625,-0.02,0.885,error
6967,1.13,-0.22,1.1125,-0.42,0.885,success
6968,1.13,-0.22,1.1125,-0.02,0.885,success
6969,1.13,-0.21,0.9625,-0.41,0.34,error
6970,1.13,-0.21,0.9625,-0.01,0.34,success
6971,1.13,-0.21,1.1125,-0.41,0.34,error
6972,1.13,-0.21,1.1125,-0.01,0.34,error
6973,1.13,-0.21,0.9625,-0.41,0.885,success
6974,1.13,-0.21,0.9625,-0.01,0.885,error
6975,1.13,-0.21,1.1125,-0.41,0.885,success
6976,1.13,-0.21,1.1125,-0.01,0.885,success
6977,1.13,-0.2,0.9625,-0.4,0.34,error
6978,1.13,-0.2,0.9625,0,0.34,success
6979,1.13,-0.2,1.1125,-0.4,0.34,error
6980,1.13,-0.2,1.1125,0,0.34,error
6981,1.13,-0.2,0.9625,-0.4,0.885,success
6982,1.13,-0.2,0.9625,0,0.885,success
6983,1.13,-0.2,1.1125,-0.4,0.885,success
6984,1.13,-0.2,1.1125,0,0.885,success
6985,1.13,-0.19,0.9625,-0.39,0.34,error
6986,1.13,-0.19,0.9625,0.01,0.34,success
6987,1.13,-0.19,1.1125,-0.39,0.34,error
6988,1.13,-0.19,1.1125,0.01,0.34,error
6989,1.13,-0.19,0.9625,-0.39,0.885,success
6990,1.13,-0.19,0.9625,0.01,0.885,success
6991,1.13,-0.19,1.1125,-0.39,0.885,success
6992,1.13,-0.19,1.1125,0.01,0.885,success
6993,1.13,-0.18,0.9625,-0.38,0.34,success
6994,1.13,-0.18,0.9625,0.02,0.34,success
6995,1.13,-0.18,1.1125,-0.38,0.34,error
6996,1.13,-0.18,1.1125,0.02,0.34,error
6997,1.13,-0.18,0.9625,-0.38,0.885,success
6998,1.13,-0.18,0.9625,0.02,0.885,success
6999,1.13,-0.18,1.1125,-0.38,0.885,success
7000,1.13,-0.18,1.1125,0.02,0.885,success
7001,1.13,-0.17,0.9625,-0.37,0.34,success
7002,1.13,-0.17,0.9625,0.03,0.34,success
7003,1.13,-0.17,1.1125,-0.37,0.34,error
7004,1.13,-0.17,1.1125,0.03,0.34,error
7005,1.13,-0.17,0.9625,-0.37,0.885,error
7006,1.13,-0.17,0.9625,0.03,0.885,success
7007,1.13,-0.17,1.1125,-0.37,0.885,success
7008,1.13,-0.17,1.1125,0.03,0.885,success
7009,1.13,-0.16,0.9625,-0.36,0.34,success
7010,1.13,-0.16,0.9625,0.04,0.34,success
7011,1.13,-0.16,1.1125,-0.36,0.34,error
7012,1.13,-0.16,1.1125,0.04,0.34,error
7013,1.13,-0.16,0.9625,-0.36,0.885,error
7014,1.13,-0.16,0.9625,0.04,0.885,success
7015,1.13,-0.16,1.1125,-0.36,0.885,success
7016,1.13,-0.16,1.1125,0.04,0.885,success
7017,1.13,-0.15,0.9625,-0.35,0.34,success
7018,1.13,-0.15,0.9625,0.05,0.34,success
7019,1.13,-0.15,1.1125,-0.35,0.34,error
7020,1.13,-0.15,1.1125,0.05,0.34,error
7021,1.13,-0.15,0.9625,-0.35,0.885,error
7022,1.13,-0.15,0.9625,0.05,0.885,success
7023,1.13,-0.15,1.1125,-0.35,0.885,success
7024,1.13,-0.15,1.1125,0.05,0.885,success
7025,1.13,-0.14,0.9625,-0.34,0.34,success
7026,1.13,-0.14,0.9625,0.06,0.34,success
7027,1.13,-0.14,1.1125,-0.34,0.34,error
7028,1.13,-0.14,1.1125,0.06,0.34,error
7029,1.13,-0.14,0.9625,-0.34,0.885,error
7030,1.13,-0.14,0.9625,0.06,0.885,success
7031,1.13,-0.14,1.1125,-0.34,0.885,success
7032,1.13,-0.14,1.1125,0.06,0.885,success
7033,1.13,-0.13,0.9625,-0.33,0.34,success
7034,1.13,-0.13,0.9625,0.07,0.34,success
7035,1.13,-0.13,1.1125,-0.33,0.34,error
7036,1.13,-0.13,1.1125,0.07,0.34,error
7037,1.13,-0.13,0.9625,-0.33,0.885,error
7038,1.13,-0.13,0.9625,0.07,0.885,success
7039,1.13,-0.13,1.1125,-0.33,0.885,success
7040,1.13,-0.13,1.1125,0.07,0.885,success
7041,1.13,-0.12,0.9625,-0.32,0.34,success
7042,1.13,-0.12,0.9625,0.08,0.34,success
7043,1.13,-0.12,1.1125,-0.32,0.34,error
7044,1.13,-0.12,1.1125,0.08,0.34,error
7045,1.13,-0.12,0.9625,-0.32,0.885,error
7046,1.13,-0.12,0.9625,0.08,0.885,success
7047,1.13,-0.12,1.1125,-0.32,0.885,success
7048,1.13,-0.12,1.1125,0.08,0.885,success
7049,1.13,-0.11,0.9625,-0.31,0.34,success
7050,1.13,-0.11,0.9625,0.09,0.34,success
7051,1.13,-0.11,1.1125,-0.31,0.34,error
7052,1.13,-0.11,1.1125,0.09,0.34,error
7053,1.13,-0.11,0.9625,-0.31,0.885,error
7054,1.13,-0.11,0.9625,0.09,0.885,success
7055,1.13,-0.11,1.1125,-0.31,0.885,success
7056,1.13,-0.11,1.1125,0.09,0.885,success
7057,1.13,-0.1,0.9625,-0.3,0.34,success
7058,1.13,-0.1,0.9625,0.1,0.34,success
7059,1.13,-0.1,1.1125,-0.3,0.34,error
7060,1.13,-0.1,1.1125,0.1,0.34,error
7061,1.13,-0.1,0.9625,-0.3,0.885,error
7062,1.13,-0.1,0.9625,0.1,0.885,success
7063,1.13,-0.1,1.1125,-0.3,0.885,success
7064,1.13,-0.1,1.1125,0.1,0.885,success
7065,1.13,-0.09,0.9625,-0.29,0.34,success
7066,1.13,-0.09,0.9625,0.11,0.34,success
7067,1.13,-0.09,1.1125,-0.29,0.34,error
7068,1.13,-0.09,1.1125,0.11,0.34,error
7069,1.13,-0.09,0.9625,-0.29,0.885,error
7070,1.13,-0.09,0.9625,0.11,0.885,success
7071,1.13,-0.09,1.1125,-0.29,0.885,error
7072,1.13,-0.09,1.1125,0.11,0.885,success
7073,1.13,-0.08,0.9625,-0.28,0.34,success
7074,1.13,-0.08,0.9625,0.12,0.34,success
7075,1.13,-0.08,1.1125,-0.28,0.34,error
7076,1.13,-0.08,1.1125,0.12,0.34,error
7077,1.13,-0.08,0.9625,-0.28,0.885,error
7078,1.13,-0.08,0.9625,0.12,0.885,success
7079,1.13,-0.08,1.1125,-0.28,0.885,error
7080,1.13,-0.08,1.1125,0.12,0.885,success
7081,1.13,-0.07,0.9625,-0.27,0.34,success
7082,1.13,-0.07,0.9625,0.13,0.34,success
7083,1.13,-0.07,1.1125,-0.27,0.34,error
7084,1.13,-0.07,1.1125,0.13,0.34,error
7085,1.13,-0.07,0.9625,-0.27,0.885,error
7086,1.13,-0.07,0.9625,0.13,0.885,success
7087,1.13,-0.07,1.1125,-0.27,0.885,error
7088,1.13,-0.07,1.1125,0.13,0.885,success
7089,1.13,-0.06,0.9625,-0.26,0.34,success
7090,1.13,-0.06,0.9625,0.14,0.34,success
7091,1.13,-0.06,1.1125,-0.26,0.34,error
7092,1.13,-0.06,1.1125,0.14,0.34,error
7093,1.13,-0.06,0.9625,-0.26,0.885,error
7094,1.13,-0.06,0.9625,0.14,0.885,success
7095,1.13,-0.06,1.1125,-0.26,0.885,error
7096,1.13,-0.06,1.1125,0.14,0.885,success
7097,1.13,-0.05,0.9625,-0.25,0.34,success
7098,1.13,-0.05,0.9625,0.15,0.34,success
7099,1.13,-0.05,1.1125,-0.25,0.34,error
7100,1.13,-0.05,1.1125,0.15,0.34,error
7101,1.13,-0.05,0.9625,-0.25,0.885,error
7102,1.13,-0.05,0.9625,0.15,0.885,success
7103,1.13,-0.05,1.1125,-0.25,0.885,error
7104,1.13,-0.05,1.1125,0.15,0.885,success
7105,1.13,-0.04,0.9625,-0.24,0.34,success
7106,1.13,-0.04,0.9625,0.16,0.34,success
7107,1.13,-0.04,1.1125,-0.24,0.34,error
7108,1.13,-0.04,1.1125,0.16,0.34,error
7109,1.13,-0.04,0.9625,-0.24,0.885,error
